molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL99788,COC(=O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,532.7690000000002,5.6737000000000055,1.0,5.0,9.0
CHEMBL103343,OC[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,504.75900000000036,5.493000000000006,2.0,4.0,9.0
CHEMBL318681,O=C(O)[C@@H](C1CC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,460.6620000000002,5.300100000000005,1.0,3.0,8.522878745280337
CHEMBL320386,O=C(O)[C@@H](C1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,474.68900000000025,5.690200000000006,1.0,3.0,10.0
CHEMBL322693,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,438.58700000000016,4.829900000000005,1.0,3.0,7.443697499232712
CHEMBL420465,OC1(CCCc2ccc(Cc3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,556.7990000000004,5.236000000000005,2.0,6.0,9.0
CHEMBL103782,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,478.6520000000002,5.754200000000006,1.0,3.0,8.397940008672037
CHEMBL20896,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,488.7160000000003,6.080300000000007,1.0,3.0,10.0
CHEMBL317908,OC1(CCCc2ccncc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,475.7210000000004,5.527100000000006,1.0,4.0,7.920818753952375
CHEMBL318406,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,462.67800000000017,5.546100000000005,1.0,3.0,9.154901959985743
CHEMBL101333,O=C(OCc1ccccc1)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,608.8670000000003,7.24410000000001,1.0,5.0,8.443697499232712
CHEMBL425845,CCn1nc(Cc2ccc(Oc3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,638.8280000000003,7.429400000000008,1.0,6.0,9.221848749616356
CHEMBL20988,N#Cc1ccc(CCCC2CCN(C[C@H]3CN([C@H](CC4CCC4)C(=O)O)C[C@@H]3c3cccc(F)c3)CC2)cc1,active,531.7160000000003,6.091080000000006,1.0,4.0,9.522878745280337
CHEMBL177071,CCn1nc(Cc2ccccc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,578.7480000000002,6.166300000000007,1.0,5.0,9.301029995663981
CHEMBL366400,CCn1nc(Cc2cccc(C#N)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,571.7410000000002,5.508780000000005,1.0,6.0,8.769551078621726
CHEMBL177156,CCn1nc(Cc2ccc(S(=O)(=O)c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,686.894,6.469900000000007,1.0,7.0,8.886056647693163
CHEMBL177033,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,630.8490000000003,6.958500000000008,1.0,6.0,9.154901959985743
CHEMBL278117,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CC[S+]([O-])c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,558.7350000000002,5.533500000000005,1.0,4.0,9.301029995663981
CHEMBL20598,CC(O)(CCC1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1)c1ccc(F)cc1,active,540.6950000000003,5.633400000000005,2.0,4.0,8.795880017344075
CHEMBL176604,CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,604.811,6.425900000000007,1.0,6.0,9.045757490560675
CHEMBL175394,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,644.8760000000001,7.350200000000009,1.0,6.0,9.154901959985743
CHEMBL171958,CCn1nc(Cc2ccc(OC3CC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,642.8600000000004,7.102600000000009,1.0,6.0,9.698970004336019
CHEMBL367416,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(-c5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,636.8560000000001,7.694200000000009,1.0,5.0,9.301029995663981
CHEMBL367897,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cccc(NC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,589.8000000000003,6.068900000000006,2.0,6.0,9.301029995663981
CHEMBL355809,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,618.838,6.816000000000008,1.0,6.0,9.096910013008056
CHEMBL262402,CCn1nc(Cc2ccc(Oc3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,652.8550000000002,7.8195000000000086,1.0,6.0,9.397940008672037
CHEMBL366868,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,602.8390000000003,7.150600000000009,1.0,5.0,9.522878745280337
CHEMBL278383,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC3(c4ccc(F)cc4)OCCO3)CC2)[C@@H](c2cccc(F)c2)C1,active,568.7050000000003,5.625500000000006,1.0,5.0,8.431798275933005
CHEMBL366494,CCn1nc(Cc2ccc(C(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,654.7930000000002,7.5802000000000085,1.0,5.0,8.823908740944319
CHEMBL172820,CCn1nc(Cc2cccc(C#N)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,585.7680000000003,5.898880000000006,1.0,6.0,9.0
CHEMBL173583,CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,618.8379999999999,6.816000000000008,1.0,6.0,9.301029995663981
CHEMBL176391,CCn1nc(Cc2ccc(F)c(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,582.7110000000002,5.915300000000006,1.0,5.0,8.958607314841775
CHEMBL172327,CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,658.903,7.740300000000009,1.0,6.0,9.096910013008056
CHEMBL177648,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCc5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,666.8820000000001,7.606200000000009,1.0,6.0,9.154901959985743
CHEMBL369659,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,644.7540000000001,6.925800000000008,1.0,6.0,9.221848749616356
CHEMBL369235,CCn1nc(Cc2ccc3ccccc3c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,610.8180000000003,7.1804000000000086,1.0,5.0,9.698970004336019
CHEMBL354413,CCn1nc(Cc2ccc(S(=O)(=O)c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,726.9589999999997,7.3942000000000085,1.0,7.0,9.096910013008056
CHEMBL173254,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,616.8220000000002,6.568400000000008,1.0,6.0,9.221848749616356
CHEMBL440554,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,644.7540000000001,6.925800000000008,1.0,6.0,8.958607314841775
CHEMBL176933,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,658.7810000000001,6.968300000000008,1.0,6.0,9.221848749616356
CHEMBL20602,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(CCS(=O)(=O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,548.6960000000001,4.665400000000004,1.0,5.0,9.045757490560675
CHEMBL21117,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,560.6760000000002,6.907800000000008,1.0,3.0,9.522878745280337
CHEMBL21167,O=C(CCC1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1)c1ccc(F)cc1,active,534.7160000000005,6.249700000000007,1.0,4.0,8.795880017344075
CHEMBL366600,CCn1nc(Cc2ccc(Cl)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,621.2410000000004,7.214800000000007,1.0,5.0,9.045757490560675
CHEMBL173630,CCn1nc(Cc2ccc(S(C)(=O)=O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,624.8230000000002,5.040600000000004,1.0,7.0,8.455931955649724
CHEMBL369278,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,604.811,6.425900000000007,1.0,6.0,9.096910013008056
CHEMBL172090,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,620.8100000000003,6.044400000000007,1.0,7.0,8.823908740944319
CHEMBL368333,CCn1nc(Cc2cc(F)cc(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,582.7110000000002,5.915300000000006,1.0,5.0,8.585026652029182
CHEMBL172019,CCn1nc(Cc2ccc(C(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,614.7280000000003,6.655900000000007,1.0,5.0,8.698970004336019
CHEMBL368000,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCc5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,666.8820000000001,7.606200000000009,1.0,6.0,9.301029995663981
CHEMBL172806,CCn1nc(Cc2ccc(OC)c(OC)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,620.8100000000003,6.044400000000007,1.0,7.0,8.920818753952375
CHEMBL175079,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(C#N)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,615.7940000000003,5.907480000000007,1.0,7.0,9.301029995663981
CHEMBL369494,CCn1nc(Cc2ccc(C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,574.7850000000002,6.335620000000007,1.0,5.0,9.221848749616356
CHEMBL174214,CCn1nc(Cc2ccc(C(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,616.8660000000003,7.324700000000009,1.0,5.0,9.397940008672037
CHEMBL21147,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccc(C(F)(F)F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,574.7030000000002,7.238200000000009,1.0,3.0,9.698970004336019
CHEMBL173202,CCn1nc(Cc2ccc(F)cc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,622.7760000000004,6.839600000000007,1.0,5.0,8.823908740944319
CHEMBL2112951,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cccc(CN)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,589.8000000000003,5.485900000000004,2.0,6.0,8.568636235841012
CHEMBL369277,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,618.838,6.816000000000008,1.0,6.0,8.958607314841775
CHEMBL367988,CCn1nc(Cc2ccc(OCc3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,666.8820000000002,7.606200000000009,1.0,6.0,8.958607314841775
CHEMBL173479,CCn1nc(Cc2ccc(Oc3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,678.8930000000001,8.353700000000007,1.0,6.0,9.301029995663981
CHEMBL435347,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cccc(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,590.7840000000003,6.035800000000006,1.0,6.0,8.920818753952375
CHEMBL433793,CCOc1cccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)c1,active,604.8109999999999,6.425900000000007,1.0,6.0,9.397940008672037
CHEMBL278085,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2cccc(F)c2)C1,active,506.7060000000003,6.219400000000007,1.0,3.0,9.301029995663981
CHEMBL176655,CCn1nc(Cc2cccnc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,547.7190000000002,5.032100000000004,1.0,6.0,7.882728704344236
CHEMBL368204,CCn1nc(Cc2ccc(OC(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,618.8380000000003,6.814400000000008,1.0,6.0,9.154901959985743
CHEMBL20453,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,526.6680000000001,5.459300000000006,2.0,4.0,9.397940008672037
CHEMBL176850,CCn1nc(Cc2cccc(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,564.7210000000001,5.7762000000000056,1.0,5.0,8.886056647693163
CHEMBL369478,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,628.7550000000002,7.046000000000008,1.0,5.0,9.301029995663981
CHEMBL367169,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,585.7680000000003,5.898880000000006,1.0,6.0,8.886056647693163
CHEMBL368309,CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,632.8649999999999,7.206100000000008,1.0,6.0,9.0
CHEMBL366770,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cccc5ccccc45)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,610.8180000000002,7.1804000000000086,1.0,5.0,9.698970004336019
CHEMBL283788,COC(=O)C(CCC1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1)c1ccc(F)cc1,active,568.7050000000004,5.682500000000005,1.0,5.0,8.823908740944319
CHEMBL367461,CCn1nc(Cc2ccc(S(C)(=O)=O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,638.8500000000003,5.430700000000004,1.0,7.0,8.795880017344075
CHEMBL176459,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,630.8490000000004,6.958500000000009,1.0,6.0,9.397940008672037
CHEMBL263529,CCn1nc(Cc2ccc(C(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,602.8390000000003,7.150600000000009,1.0,5.0,9.221848749616356
CHEMBL172436,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,696.7519999999997,8.064800000000009,1.0,5.0,8.67778070526608
CHEMBL367246,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C#N)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,585.7680000000003,5.898880000000006,1.0,6.0,8.886056647693163
CHEMBL367697,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,618.838,6.816000000000008,1.0,6.0,8.920818753952375
CHEMBL176337,CCn1nc(Cc2ccc(OC3CC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,602.7950000000003,6.178300000000006,1.0,6.0,9.0
CHEMBL369812,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(Oc5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,652.855,7.819500000000009,1.0,6.0,9.397940008672037
CHEMBL367987,CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,622.8290000000003,7.304100000000008,1.0,5.0,9.522878745280337
CHEMBL177205,CCn1nc(Cc2cccc(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,604.7860000000003,6.700500000000008,1.0,5.0,9.0
CHEMBL368098,CCn1nc(Cc2ccc(F)cc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,582.7110000000002,5.9153000000000056,1.0,5.0,8.301029995663981
CHEMBL263787,CCOc1cccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)c1,active,604.8109999999999,6.425900000000007,1.0,6.0,9.096910013008056
CHEMBL173400,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc5ccccc5c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,610.8180000000002,7.1804000000000086,1.0,5.0,9.698970004336019
CHEMBL20622,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,542.6860000000001,6.768700000000008,1.0,3.0,9.698970004336019
CHEMBL170118,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(CC4CCCCC4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,566.8060000000004,6.559200000000008,1.0,5.0,8.920818753952375
CHEMBL172004,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,571.7410000000002,5.508780000000005,1.0,6.0,8.508638306165727
CHEMBL176528,CCn1nc(Cc2ccc(O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,602.7950000000003,6.267000000000007,2.0,6.0,9.301029995663981
CHEMBL366871,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,620.8100000000003,6.044400000000007,1.0,7.0,8.585026652029182
CHEMBL172894,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc5ccccc5c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,610.8180000000002,7.1804000000000086,1.0,5.0,9.522878745280337
CHEMBL21058,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCP(=O)(O)c3ccccc3)CC2)[C@@H](c2cccc(F)c2)C1,active,542.6320000000002,4.792400000000004,2.0,4.0,6.0
CHEMBL280344,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCS(=O)(=O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,588.7610000000003,5.589700000000006,1.0,5.0,8.958607314841775
CHEMBL176859,CCn1nc(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,696.752,8.064800000000009,1.0,5.0,8.638272163982407
CHEMBL368979,CCn1nc(Cc2ccc(OC(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,632.8650000000002,7.204500000000008,1.0,6.0,8.698970004336019
CHEMBL427122,CCn1nc(Cc2ccc(OCC(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,658.7810000000002,6.968300000000007,1.0,6.0,9.221848749616356
CHEMBL174904,CCn1nc(Cc2ccc(OC)c(C#N)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,615.7940000000003,5.907480000000006,1.0,7.0,9.045757490560675
CHEMBL349974,CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1F,active,622.801,6.5650000000000075,1.0,6.0,9.154901959985743
CHEMBL174927,CCn1nc(Cc2cccc3ccccc23)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,610.8180000000003,7.1804000000000086,1.0,5.0,9.698970004336019
CHEMBL435472,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,574.7850000000003,6.335620000000008,1.0,5.0,9.522878745280337
CHEMBL369151,CCn1nc(CC2CCCCC2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,552.7790000000001,6.1691000000000065,1.0,5.0,8.638272163982407
CHEMBL170829,CCn1nc(Cc2ccc(F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,564.7210000000001,5.7762000000000056,1.0,5.0,8.958607314841775
CHEMBL352511,CCn1nc(Cc2ccc(OC)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,576.7570000000002,5.645700000000006,1.0,6.0,8.886056647693163
CHEMBL173308,CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1F,active,622.801,6.5650000000000075,1.0,6.0,9.154901959985743
CHEMBL21106,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,546.6490000000001,6.517700000000008,1.0,3.0,10.221848749616356
CHEMBL175424,CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,632.8649999999999,7.206100000000008,1.0,6.0,9.096910013008056
CHEMBL265723,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,658.7810000000001,6.968300000000008,1.0,6.0,9.301029995663981
CHEMBL282921,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,556.7130000000002,7.158800000000008,1.0,3.0,9.522878745280337
CHEMBL417825,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(CO)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,540.6950000000002,5.501800000000006,2.0,4.0,8.318758762624412
